"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","peso","conversion","conversionAcumulada","raza","anio","active","created_at","updated_at"
1409,ROSS - 2020,2,113,1,Hembra,2.62511,135.398,5.7866,425.085,1.01218,,71.8252,2.59352,2.02316,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1410,ROSS - 2020,2,114,1,Hembra,2.63958,138.038,5.79867,430.884,1.01356,,72.8387,2.60427,2.03183,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1411,ROSS - 2020,2,115,1,Hembra,2.65365,140.691,5.8,436.684,1.0148,,73.8535,2.61496,2.04041,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1412,ROSS - 2020,2,116,1,Hembra,2.66734,143.359,5.8,442.484,1.0159,,74.8694,2.62559,2.04891,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1413,ROSS - 2020,2,117,1,Hembra,2.68063,146.039,5.81151,448.295,1.01686,,75.8863,2.63618,2.05732,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1414,ROSS - 2020,2,118,1,Hembra,2.69356,148.733,5.81173,454.107,1.01769,,76.904,2.64673,2.06565,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1415,ROSS - 2020,2,119,1,Hembra,2.70611,151.439,5.84714,459.954,1.01839,,77.9224,2.65724,2.0739,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1416,ROSS - 2020,2,120,1,Hembra,2.7183,154.157,5.85877,465.813,1.01896,,78.9413,2.66772,2.08207,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1417,ROSS - 2020,2,121,1,Hembra,2.73014,156.887,5.88028,471.693,1.0194,,79.9607,2.67819,2.09017,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1418,ROSS - 2020,2,122,1,Hembra,2.74164,159.629,5.88257,477.576,1.01971,,80.9804,2.68864,2.09819,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1419,ROSS - 2020,2,123,1,Hembra,2.75279,162.382,5.89732,483.473,1.0199,,82.0003,2.69908,2.10614,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1420,ROSS - 2020,2,124,1,Hembra,2.76361,165.145,5.9,489.373,1.01996,,83.0203,2.70952,2.11402,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1421,ROSS - 2020,2,125,1,Hembra,2.77411,167.92,5.91805,495.291,1.01991,,84.0402,2.71996,2.12183,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1422,ROSS - 2020,2,126,1,Hembra,2.7843,170.704,5.92103,501.212,1.01973,,85.0599,2.73041,2.12957,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1423,ROSS - 2020,2,127,1,Hembra,2.79417,173.498,5.94069,507.153,1.01944,,86.0794,2.74088,2.13725,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1424,ROSS - 2020,2,128,1,Hembra,2.80375,176.302,5.94731,513.1,1.01904,,87.0984,2.75137,2.14486,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1425,ROSS - 2020,2,129,1,Hembra,2.81303,179.115,5.96644,519.067,1.01852,,88.1169,2.76189,2.15241,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1426,ROSS - 2020,2,130,1,Hembra,2.82202,181.937,5.96744,525.034,1.01789,,89.1348,2.77243,2.1599,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1427,ROSS - 2020,2,131,1,Hembra,2.83074,184.768,5.97224,531.006,1.01715,,90.152,2.78302,2.16734,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
1428,ROSS - 2020,2,132,1,Hembra,2.83918,187.607,6.0,537.006,1.0163,,91.1683,2.79364,2.17472,Cerdos,2019,1,"2021-11-16 13:56:36","2023-05-31 19:31:59"
